date,state_name,total precipitation
2008-10-05,IOWA,1.9775733
2008-10-06,IOWA,1.4635571
2008-10-07,IOWA,20.42665
2008-10-08,IOWA,0.67178077
2008-10-09,IOWA,0.13380615
2008-10-10,IOWA,0.023338484
2008-10-11,IOWA,0.016705066
2008-10-12,IOWA,0.9045286
2008-10-13,IOWA,8.4539795
2008-10-14,IOWA,1.8797693
2008-10-15,IOWA,18.01633
2008-10-16,IOWA,0.0
2008-10-17,IOWA,1.3743348
2008-10-18,IOWA,0.0026970513
2008-10-19,IOWA,0.024659216
2008-10-20,IOWA,0.7424683
2008-10-21,IOWA,0.7212608
2008-10-22,IOWA,15.084787
2008-10-23,IOWA,8.840327
2008-10-24,IOWA,4.1810846
2008-10-25,IOWA,0.32232928
2008-10-26,IOWA,0.6574548
2008-10-27,IOWA,0.1196744
2008-10-28,IOWA,0.0012874602
2008-10-29,IOWA,0.00044107437
2008-10-30,IOWA,0.002116428
2008-10-31,IOWA,0.005933897
2008-11-01,IOWA,0.0152723845
2008-11-02,IOWA,0.49046287
2008-11-03,IOWA,0.0017476352
2008-11-04,IOWA,0.009184255
2008-11-05,IOWA,2.2642415
2008-11-06,IOWA,17.40379
2008-11-07,IOWA,3.5334325
2008-11-08,IOWA,0.9251984
2008-11-09,IOWA,0.050949346
2008-11-10,IOWA,0.102853194
2008-11-11,IOWA,8.5402155
2008-11-12,IOWA,2.2125168
2008-11-13,IOWA,4.393672
2008-11-14,IOWA,4.731891
2008-11-15,IOWA,0.3942257
2008-11-16,IOWA,0.040032357
2008-11-17,IOWA,0.023820644
2008-11-18,IOWA,0.0009121337
2008-11-19,IOWA,0.0004883575
2008-11-20,IOWA,0.029067995
2008-11-21,IOWA,0.010226069
2008-11-22,IOWA,1.2864796
2008-11-23,IOWA,0.0030620648
2008-11-24,IOWA,0.5806774
2008-11-25,IOWA,0.0071781585
2008-11-26,IOWA,0.004352372
2008-11-27,IOWA,0.0022877168
2008-11-28,IOWA,0.00085234636
2008-11-29,IOWA,1.076246
2008-11-30,IOWA,4.7267065
2008-12-01,IOWA,0.81110156
2008-12-02,IOWA,0.0026184148
2008-12-03,IOWA,2.4257252
2008-12-04,IOWA,0.18189198
2008-12-05,IOWA,0.03228014
2008-12-06,IOWA,0.3543332
2008-12-07,IOWA,0.45287097
2008-12-08,IOWA,0.8258232
2008-12-09,IOWA,8.558958
2008-12-10,IOWA,0.028347356
2008-12-11,IOWA,0.124593176
2008-12-12,IOWA,0.34266567
2008-12-13,IOWA,0.035908066
2008-12-14,IOWA,0.9973318
2008-12-15,IOWA,0.26323646
2008-12-16,IOWA,5.6478558
2008-12-17,IOWA,0.3490946
2008-12-18,IOWA,0.22783686
2008-12-19,IOWA,17.299412
2008-12-20,IOWA,2.5844774
2008-12-21,IOWA,0.1275201
2008-12-22,IOWA,0.015503693
2008-12-23,IOWA,1.9159821
2008-12-24,IOWA,2.73278
2008-12-25,IOWA,0.09902767
2008-12-26,IOWA,1.4583417
2008-12-27,IOWA,9.73631
2008-12-28,IOWA,1.3693105
2008-12-29,IOWA,0.012409595
2008-12-30,IOWA,0.09749533
2008-12-31,IOWA,0.044174988
2009-01-01,IOWA,0.03644898
2009-01-02,IOWA,0.032048468
2009-01-03,IOWA,1.9339203
2009-01-04,IOWA,1.2520239
2009-01-05,IOWA,0.0
2009-01-06,IOWA,0.00892055
2009-01-07,IOWA,0.17022376
2009-01-08,IOWA,0.014238007
2009-01-09,IOWA,2.1201384
2009-01-10,IOWA,5.2041087
2009-01-11,IOWA,0.65644664
2009-01-12,IOWA,4.144688
2009-01-13,IOWA,0.6412149
2009-01-14,IOWA,3.5808778
2009-01-15,IOWA,0.0003622808
2009-01-16,IOWA,0.17815483
2009-01-17,IOWA,0.09654085
2009-01-18,IOWA,0.4870628
2009-01-19,IOWA,0.25988773
2009-01-20,IOWA,0.1450656
2009-01-21,IOWA,0.010568865
2009-01-22,IOWA,0.00097285147
2009-01-23,IOWA,0.10274281
2009-01-24,IOWA,0.007888243
2009-01-25,IOWA,1.8839154
2009-01-26,IOWA,0.6538326
2009-01-27,IOWA,0.5867107
2009-01-28,IOWA,0.022004515
2009-01-29,IOWA,0.17084134
2009-01-30,IOWA,0.058619633
2009-01-31,IOWA,0.0009881492
2009-02-01,IOWA,0.0019831148
2009-02-02,IOWA,0.05614179
2009-02-03,IOWA,0.027893439
2009-02-04,IOWA,0.0032102873
2009-02-05,IOWA,0.0012814997
2009-02-06,IOWA,0.0013434761
2009-02-07,IOWA,0.0036294886
2009-02-08,IOWA,0.023072425
2009-02-09,IOWA,3.665179
2009-02-10,IOWA,0.8702387
2009-02-11,IOWA,1.437194
2009-02-12,IOWA,0.0014532225
2009-02-13,IOWA,2.3959715
2009-02-14,IOWA,0.63908976
2009-02-15,IOWA,0.0046071033
2009-02-16,IOWA,4.809993e-06
2009-02-17,IOWA,0.17039256
2009-02-18,IOWA,2.708671
2009-02-19,IOWA,0.0065025217
2009-02-20,IOWA,0.25194716
2009-02-21,IOWA,2.6539066
2009-02-22,IOWA,0.0075247725
2009-02-23,IOWA,0.0010555245
2009-02-24,IOWA,0.111662254
2009-02-25,IOWA,0.87262785
2009-02-26,IOWA,11.24985
2009-02-27,IOWA,0.47599253
2009-02-28,IOWA,1.7850507
2009-03-01,IOWA,0.0015323064
2009-03-02,IOWA,0.0017387277
2009-03-03,IOWA,0.09422751
2009-03-04,IOWA,0.10449097
2009-03-05,IOWA,0.0023448302
2009-03-06,IOWA,0.00089199445
2009-03-07,IOWA,10.977425
2009-03-08,IOWA,19.467085
2009-03-09,IOWA,0.27019352
2009-03-10,IOWA,9.51368
2009-03-11,IOWA,0.18501972
2009-03-12,IOWA,0.00085427036
2009-03-13,IOWA,0.052321643
2009-03-14,IOWA,0.0012817587
2009-03-15,IOWA,0.0054740724
2009-03-16,IOWA,0.037892196
2009-03-17,IOWA,0.002155532
2009-03-18,IOWA,0.39545095
2009-03-19,IOWA,0.0032618362
2009-03-20,IOWA,1.1816226
2009-03-21,IOWA,0.7998791
2009-03-22,IOWA,0.8857056
2009-03-23,IOWA,9.947781
2009-03-24,IOWA,17.91229
2009-03-25,IOWA,0.26252908
2009-03-26,IOWA,0.54401034
2009-03-27,IOWA,0.0003740898
2009-03-28,IOWA,2.801944
2009-03-29,IOWA,2.082832
2009-03-30,IOWA,0.018755782
2009-03-31,IOWA,5.393613
2009-04-01,IOWA,0.20622674
2009-04-02,IOWA,1.2180984
2009-04-03,IOWA,0.09721187
2009-04-04,IOWA,2.450483
2009-04-05,IOWA,13.892755
2009-04-06,IOWA,0.4509329
2009-04-07,IOWA,0.00092542486
2009-04-08,IOWA,0.00058550964
2009-04-09,IOWA,0.30757388
2009-04-10,IOWA,1.2279199
2009-04-11,IOWA,0.0008583069
2009-04-12,IOWA,0.037061427
2009-04-13,IOWA,7.6202354
2009-04-14,IOWA,0.100846365
2009-04-15,IOWA,0.07225127
2009-04-16,IOWA,0.030554071
2009-04-17,IOWA,0.0025462392
2009-04-18,IOWA,4.8618608
2009-04-19,IOWA,3.810875
2009-04-20,IOWA,1.1297805
2009-04-21,IOWA,0.1813354
2009-04-22,IOWA,0.010518606
2009-04-23,IOWA,0.54981107
2009-04-24,IOWA,0.96564096
2009-04-25,IOWA,9.63552
2009-04-26,IOWA,26.359905
2009-04-27,IOWA,22.906694
2009-04-28,IOWA,0.715908
2009-04-29,IOWA,1.7776368
2009-04-30,IOWA,7.3735714
2009-05-01,IOWA,0.30825382
2009-05-02,IOWA,0.0030203988
2009-05-03,IOWA,0.0028446794
2009-05-04,IOWA,0.14073487
2009-05-05,IOWA,1.9091792
2009-05-06,IOWA,6.321571
2009-05-07,IOWA,1.69336
2009-05-08,IOWA,5.7157593
2009-05-09,IOWA,4.4462123
2009-05-10,IOWA,0.08514324
2009-05-11,IOWA,0.025452608
2009-05-12,IOWA,3.640845
2009-05-13,IOWA,19.472338
2009-05-14,IOWA,1.146576
2009-05-15,IOWA,6.6690083
2009-05-16,IOWA,3.1170216
2009-05-17,IOWA,0.1996571
2009-05-18,IOWA,0.01984521
2009-05-19,IOWA,0.00043511382
2009-05-20,IOWA,0.0
2009-05-21,IOWA,0.62550896
2009-05-22,IOWA,1.9271808
2009-05-23,IOWA,2.8092518
2009-05-24,IOWA,0.74989337
2009-05-25,IOWA,0.8687261
2009-05-26,IOWA,14.969097
2009-05-27,IOWA,14.0129595
2009-05-28,IOWA,0.09008423
2009-05-29,IOWA,0.19425958
2009-05-30,IOWA,0.6552988
2009-05-31,IOWA,0.016318088
2009-06-01,IOWA,2.890692
2009-06-02,IOWA,14.485609
2009-06-03,IOWA,0.40155435
2009-06-04,IOWA,0.055931464
2009-06-05,IOWA,0.05210589
2009-06-06,IOWA,10.545724
2009-06-07,IOWA,5.1521244
2009-06-08,IOWA,21.331747
2009-06-09,IOWA,1.553066
2009-06-10,IOWA,4.600427
2009-06-11,IOWA,1.7322221
2009-06-12,IOWA,9.006827
2009-06-13,IOWA,9.845168
2009-06-14,IOWA,0.4695302
2009-06-15,IOWA,4.1512156
2009-06-16,IOWA,12.637447
2009-06-17,IOWA,1.5489676
2009-06-18,IOWA,12.18443
2009-06-19,IOWA,13.811789
2009-06-20,IOWA,0.56728935
2009-06-21,IOWA,19.104452
2009-06-22,IOWA,5.4845886
2009-06-23,IOWA,4.032468
2009-06-24,IOWA,7.380273
2009-06-25,IOWA,5.2844095
2009-06-26,IOWA,0.10509865
2009-06-27,IOWA,2.1417646
2009-06-28,IOWA,0.07158702
2009-06-29,IOWA,0.029913137
2009-06-30,IOWA,0.09535163
2009-07-01,IOWA,0.11981921
2009-07-02,IOWA,0.019369965
2009-07-03,IOWA,2.3136406
2009-07-04,IOWA,19.444834
2009-07-05,IOWA,0.32503027
2009-07-06,IOWA,0.34084722
2009-07-07,IOWA,3.4068444
2009-07-08,IOWA,16.577118
2009-07-09,IOWA,1.4446173
2009-07-10,IOWA,10.20262
2009-07-11,IOWA,4.2130866
2009-07-12,IOWA,0.74117655
2009-07-13,IOWA,0.2661375
2009-07-14,IOWA,0.7559677
2009-07-15,IOWA,8.183145
2009-07-16,IOWA,1.321815
2009-07-17,IOWA,0.15531853
2009-07-18,IOWA,0.3856939
2009-07-19,IOWA,0.028769432
2009-07-20,IOWA,1.6732414
2009-07-21,IOWA,8.40589
2009-07-22,IOWA,1.248627
2009-07-23,IOWA,0.42791077
2009-07-24,IOWA,3.5768988
2009-07-25,IOWA,2.8651958
2009-07-26,IOWA,0.11794801
2009-07-27,IOWA,0.5396293
2009-07-28,IOWA,0.7714743
2009-07-29,IOWA,0.6965733
2009-07-30,IOWA,4.769579
2009-07-31,IOWA,0.020217234
2009-08-01,IOWA,4.5871663
2009-08-02,IOWA,1.1455636e-05
2009-08-03,IOWA,0.7288646
2009-08-04,IOWA,1.121682
2009-08-05,IOWA,0.03631964
2009-08-06,IOWA,0.0041444274
2009-08-07,IOWA,14.966647
2009-08-08,IOWA,5.121041
2009-08-09,IOWA,2.3731945
2009-08-10,IOWA,12.799702
2009-08-11,IOWA,0.075052984
2009-08-12,IOWA,0.3297899
2009-08-13,IOWA,0.6250868
2009-08-14,IOWA,0.07248867
2009-08-15,IOWA,3.0514503
2009-08-16,IOWA,18.681316
2009-08-17,IOWA,6.159086
2009-08-18,IOWA,0.030697856
2009-08-19,IOWA,14.425053
2009-08-20,IOWA,10.23792
2009-08-21,IOWA,2.756178
2009-08-22,IOWA,0.002818381
2009-08-23,IOWA,0.0009080071
2009-08-24,IOWA,0.0017504331
2009-08-25,IOWA,4.0719447
2009-08-26,IOWA,22.74817
2009-08-27,IOWA,28.37959
2009-08-28,IOWA,2.752619
2009-08-29,IOWA,0.062521756
2009-08-30,IOWA,0.115817085
2009-08-31,IOWA,0.0026127684
2009-09-01,IOWA,0.016815655
2009-09-02,IOWA,0.09781431
2009-09-03,IOWA,1.0184045
2009-09-04,IOWA,0.15840477
2009-09-05,IOWA,0.08606993
2009-09-06,IOWA,0.22067654
2009-09-07,IOWA,0.24873824
2009-09-08,IOWA,0.70652115
2009-09-09,IOWA,0.117258005
2009-09-10,IOWA,0.27117214
2009-09-11,IOWA,0.6170697
2009-09-12,IOWA,2.1836522
2009-09-13,IOWA,0.027034199
2009-09-14,IOWA,2.6415695e-05
2009-09-15,IOWA,0.0043719504
2009-09-16,IOWA,0.0340093
2009-09-17,IOWA,0.05407846
2009-09-18,IOWA,0.008647136
2009-09-19,IOWA,0.09176665
2009-09-20,IOWA,1.1722819
2009-09-21,IOWA,7.4718895
2009-09-22,IOWA,6.428139
2009-09-23,IOWA,0.46388668
2009-09-24,IOWA,3.3083892
2009-09-25,IOWA,20.382757
2009-09-26,IOWA,2.6668317
2009-09-27,IOWA,0.15651064
2009-09-28,IOWA,0.030134566
2009-09-29,IOWA,0.00021509502
2009-09-30,IOWA,0.0024625002
2009-10-01,IOWA,26.771885
2009-10-02,IOWA,8.051342
2009-10-03,IOWA,1.6413642
2009-10-04,IOWA,0.03091176
2009-10-05,IOWA,1.916914
2009-10-06,IOWA,12.487331
2009-10-07,IOWA,0.014607328
2009-10-08,IOWA,3.7488863
2009-10-09,IOWA,1.2010652
2009-10-10,IOWA,0.9124523
2009-10-11,IOWA,0.07395067
2009-10-12,IOWA,2.4140403
2009-10-13,IOWA,0.8550874
2009-10-14,IOWA,5.490673
2009-10-15,IOWA,6.53292
2009-10-16,IOWA,0.7557912
2009-10-17,IOWA,0.32905957
2009-10-18,IOWA,2.5149391e-05
2009-10-19,IOWA,0.00049676024
2009-10-20,IOWA,0.66570425
2009-10-21,IOWA,8.588833
2009-10-22,IOWA,28.374123
2009-10-23,IOWA,23.114769
2009-10-24,IOWA,0.43052438
2009-10-25,IOWA,1.2543765
2009-10-26,IOWA,2.3505256
2009-10-27,IOWA,0.02830059
2009-10-28,IOWA,0.26369238
2009-10-29,IOWA,16.0139
2009-10-30,IOWA,8.9099655
2009-10-31,IOWA,0.18820696
2009-11-01,IOWA,0.08569982
2009-11-02,IOWA,0.23990612
2009-11-03,IOWA,1.2440621
2009-11-04,IOWA,0.6585328
2009-11-05,IOWA,0.0
2009-11-06,IOWA,0.0027922262
2009-11-07,IOWA,0.0012993813
2009-11-08,IOWA,0.002849695
2009-11-09,IOWA,0.058401573
2009-11-10,IOWA,0.4621641
2009-11-11,IOWA,0.00015205466
2009-11-12,IOWA,0.0076932902
2009-11-13,IOWA,0.21416648
2009-11-14,IOWA,0.56772053
2009-11-15,IOWA,0.2729874
2009-11-16,IOWA,3.7908962
2009-11-17,IOWA,6.3766365
2009-11-18,IOWA,0.70879555
2009-11-19,IOWA,0.5105791
2009-11-20,IOWA,0.01201416
2009-11-21,IOWA,0.003064574
2009-11-22,IOWA,0.82105905
2009-11-23,IOWA,2.0396197
2009-11-24,IOWA,12.907283
2009-11-25,IOWA,4.0254254
2009-11-26,IOWA,1.0596952
2009-11-27,IOWA,0.00085277826
2009-11-28,IOWA,4.2995443e-06
2009-11-29,IOWA,0.23727232
2009-11-30,IOWA,0.0023194335
2009-12-01,IOWA,0.00086128706
2009-12-02,IOWA,0.031014692
2009-12-03,IOWA,0.7986406
2009-12-04,IOWA,0.039378114
2009-12-05,IOWA,0.0027464998
2009-12-06,IOWA,0.27105847
2009-12-07,IOWA,2.6081388
2009-12-08,IOWA,10.241179
2009-12-09,IOWA,13.819682
2009-12-10,IOWA,0.037098683
2009-12-11,IOWA,0.0026957595
2009-12-12,IOWA,0.10919426
2009-12-13,IOWA,0.57805896
2009-12-14,IOWA,1.929856
2009-12-15,IOWA,0.0031271824
2009-12-16,IOWA,0.0008696349
2009-12-17,IOWA,0.03054295
2009-12-18,IOWA,0.101202816
2009-12-19,IOWA,0.15661155
2009-12-20,IOWA,1.7114493
2009-12-21,IOWA,0.25944987
2009-12-22,IOWA,2.0468168
2009-12-23,IOWA,8.334168
2009-12-24,IOWA,14.028166
2009-12-25,IOWA,23.11586
2009-12-26,IOWA,2.119126
2009-12-27,IOWA,2.298515
2009-12-28,IOWA,0.10021976
2009-12-29,IOWA,0.015301924
2009-12-30,IOWA,2.212577
2009-12-31,IOWA,0.62215996
2010-01-01,IOWA,0.1936459
2010-01-02,IOWA,0.03406142
2010-01-03,IOWA,0.51525503
2010-01-04,IOWA,0.0040418664
2010-01-05,IOWA,0.0007640978
2010-01-06,IOWA,3.254742
2010-01-07,IOWA,5.088668
2010-01-08,IOWA,0.12974162
2010-01-09,IOWA,0.0017717658
2010-01-10,IOWA,0.02169158
2010-01-11,IOWA,0.10164973
2010-01-12,IOWA,0.106793
2010-01-13,IOWA,0.015326954
2010-01-14,IOWA,0.060195796
2010-01-15,IOWA,0.15747614
2010-01-16,IOWA,0.09340168
2010-01-17,IOWA,0.30129698
2010-01-18,IOWA,0.26629186
2010-01-19,IOWA,0.35365394
2010-01-20,IOWA,9.598165
2010-01-21,IOWA,1.694212
2010-01-22,IOWA,0.58611166
2010-01-23,IOWA,8.93326
2010-01-24,IOWA,4.4968214
2010-01-25,IOWA,3.063191
2010-01-26,IOWA,0.44992697
2010-01-27,IOWA,0.5385029
2010-01-28,IOWA,0.003762257
2010-01-29,IOWA,0.0023189264
2010-01-30,IOWA,0.0037141824
2010-01-31,IOWA,0.014946563
2010-02-01,IOWA,1.4843551
2010-02-02,IOWA,1.7335632
2010-02-03,IOWA,0.06349735
2010-02-04,IOWA,0.71077394
2010-02-05,IOWA,3.210842
2010-02-06,IOWA,0.35847202
2010-02-07,IOWA,2.0258985
2010-02-08,IOWA,4.680953
2010-02-09,IOWA,4.3148985
2010-02-10,IOWA,0.0526162
2010-02-11,IOWA,0.20267972
2010-02-12,IOWA,0.756669
2010-02-13,IOWA,0.49327612
2010-02-14,IOWA,2.2364116
2010-02-15,IOWA,1.8185893
2010-02-16,IOWA,0.047021754
2010-02-17,IOWA,0.0038550557
2010-02-18,IOWA,0.0008638708
2010-02-19,IOWA,2.233008
2010-02-20,IOWA,1.1089691
2010-02-21,IOWA,0.9029608
2010-02-22,IOWA,0.58592135
2010-02-23,IOWA,0.16732225
2010-02-24,IOWA,0.026628667
2010-02-25,IOWA,0.0048240838
2010-02-26,IOWA,0.003900043
2010-02-27,IOWA,0.0026348748
2010-02-28,IOWA,0.001021776
2010-03-01,IOWA,0.007000756
2010-03-02,IOWA,0.008748199
2010-03-03,IOWA,0.0025182217
2010-03-04,IOWA,0.0021652034
2010-03-05,IOWA,0.005736315
2010-03-06,IOWA,3.173345
2010-03-07,IOWA,6.05889
2010-03-08,IOWA,0.057032917
2010-03-09,IOWA,5.2041655
2010-03-10,IOWA,5.3980427
2010-03-11,IOWA,11.625614
2010-03-12,IOWA,1.6022286
2010-03-13,IOWA,4.092522
2010-03-14,IOWA,0.07083472
2010-03-15,IOWA,0.00741008
2010-03-16,IOWA,0.54612243
2010-03-17,IOWA,0.58314
2010-03-18,IOWA,0.0
2010-03-19,IOWA,2.0157907
2010-03-20,IOWA,3.4547896
2010-03-21,IOWA,0.15245298
2010-03-22,IOWA,0.00043511382
2010-03-23,IOWA,0.010923106
2010-03-24,IOWA,2.50702
2010-03-25,IOWA,1.1302412
2010-03-26,IOWA,0.0025094151
2010-03-27,IOWA,1.2287608
2010-03-28,IOWA,0.87196237
2010-03-29,IOWA,0.00044507944
2010-03-30,IOWA,0.00085234636
2010-03-31,IOWA,0.0013220332
2010-04-01,IOWA,0.002570486
2010-04-02,IOWA,5.368942
2010-04-03,IOWA,2.1001334
2010-04-04,IOWA,0.42457974
2010-04-05,IOWA,3.1095748
2010-04-06,IOWA,21.960258
2010-04-07,IOWA,7.70663
2010-04-08,IOWA,0.8657773
2010-04-09,IOWA,0.0
2010-04-10,IOWA,0.319263
2010-04-11,IOWA,0.22675513
2010-04-12,IOWA,1.676329
2010-04-13,IOWA,0.0013057167
2010-04-14,IOWA,0.9053027
2010-04-15,IOWA,2.2173903
2010-04-16,IOWA,2.632414
2010-04-17,IOWA,0.00085234636
2010-04-18,IOWA,0.00043511382
2010-04-19,IOWA,0.0016559883
2010-04-20,IOWA,0.039963517
2010-04-21,IOWA,0.9888876
2010-04-22,IOWA,0.040350743
2010-04-23,IOWA,10.71406
2010-04-24,IOWA,10.175377
2010-04-25,IOWA,11.882205
2010-04-26,IOWA,5.034163
2010-04-27,IOWA,0.7535603
2010-04-28,IOWA,0.0007003546
2010-04-29,IOWA,0.66488487
2010-04-30,IOWA,12.80318
2010-05-01,IOWA,0.15134779
2010-05-02,IOWA,0.9993392
2010-05-03,IOWA,0.22947936
2010-05-04,IOWA,0.9028021
2010-05-05,IOWA,2.6669018
2010-05-06,IOWA,0.4949954
2010-05-07,IOWA,12.149068
2010-05-08,IOWA,0.57885617
2010-05-09,IOWA,0.077987276
2010-05-10,IOWA,6.998421
2010-05-11,IOWA,20.936062
2010-05-12,IOWA,12.63194
2010-05-13,IOWA,16.83518
2010-05-14,IOWA,2.9939752e-06
2010-05-15,IOWA,0.05210207
2010-05-16,IOWA,0.81814194
2010-05-17,IOWA,1.6335844
2010-05-18,IOWA,0.020673865
2010-05-19,IOWA,0.00945886
2010-05-20,IOWA,3.9441242
2010-05-21,IOWA,2.07823
2010-05-22,IOWA,0.10836564
2010-05-23,IOWA,0.49386305
2010-05-24,IOWA,0.20624919
2010-05-25,IOWA,6.9261866
2010-05-26,IOWA,9.985161
2010-05-27,IOWA,0.0373487
2010-05-28,IOWA,0.0004261732
2010-05-29,IOWA,0.00043511382
2010-05-30,IOWA,2.0997896
2010-05-31,IOWA,6.762211
2010-06-01,IOWA,1.1967653
2010-06-02,IOWA,18.22403
2010-06-03,IOWA,0.18694136
2010-06-04,IOWA,9.525598
2010-06-05,IOWA,17.859676
2010-06-06,IOWA,0.77273524
2010-06-07,IOWA,1.5581
2010-06-08,IOWA,24.243448
2010-06-09,IOWA,1.1621832
2010-06-10,IOWA,5.390794
2010-06-11,IOWA,8.938986
2010-06-12,IOWA,12.664425
2010-06-13,IOWA,14.2656555
2010-06-14,IOWA,15.391671
2010-06-15,IOWA,4.462371
2010-06-16,IOWA,0.12626751
2010-06-17,IOWA,2.2072272
2010-06-18,IOWA,15.722885
2010-06-19,IOWA,1.069829
2010-06-20,IOWA,10.135025
2010-06-21,IOWA,16.857025
2010-06-22,IOWA,2.1991901
2010-06-23,IOWA,21.247864
2010-06-24,IOWA,0.023865445
2010-06-25,IOWA,0.05080001
2010-06-26,IOWA,11.34093
2010-06-27,IOWA,9.470116
2010-06-28,IOWA,0.016576827
2010-06-29,IOWA,0.0
2010-06-30,IOWA,0.0008665408
2010-07-01,IOWA,0.001729949
2010-07-02,IOWA,0.0030939074
2010-07-03,IOWA,1.297403
2010-07-04,IOWA,17.263117
2010-07-05,IOWA,16.291945
2010-07-06,IOWA,5.5220003
2010-07-07,IOWA,3.498901
2010-07-08,IOWA,1.8715936
2010-07-09,IOWA,0.0051134247
2010-07-10,IOWA,0.060551103
2010-07-11,IOWA,16.790401
2010-07-12,IOWA,5.947623
2010-07-13,IOWA,4.4403453
2010-07-14,IOWA,1.1826315
2010-07-15,IOWA,15.470396
2010-07-16,IOWA,0.04699131
2010-07-17,IOWA,0.15618017
2010-07-18,IOWA,8.797862
2010-07-19,IOWA,7.5660024
2010-07-20,IOWA,10.187189
2010-07-21,IOWA,2.7340624
2010-07-22,IOWA,18.182158
2010-07-23,IOWA,14.869003
2010-07-24,IOWA,16.650862
2010-07-25,IOWA,0.17267813
2010-07-26,IOWA,0.5336439
2010-07-27,IOWA,0.28858247
2010-07-28,IOWA,4.3817434
2010-07-29,IOWA,0.10280008
2010-07-30,IOWA,24.442547
2010-07-31,IOWA,3.7130353
2010-08-01,IOWA,0.008320581
2010-08-02,IOWA,6.62334
2010-08-03,IOWA,10.846411
2010-08-04,IOWA,8.442818
2010-08-05,IOWA,0.018981425
2010-08-06,IOWA,0.17344828
2010-08-07,IOWA,0.32770228
2010-08-08,IOWA,3.1169293
2010-08-09,IOWA,20.83786
2010-08-10,IOWA,12.040076
2010-08-11,IOWA,6.4836035
2010-08-12,IOWA,0.10366291
2010-08-13,IOWA,3.2632995
2010-08-14,IOWA,6.316519
2010-08-15,IOWA,0.12763341
2010-08-16,IOWA,0.025149487
2010-08-17,IOWA,7.7304893
2010-08-18,IOWA,0.22364117
2010-08-19,IOWA,0.017375242
2010-08-20,IOWA,6.98863
2010-08-21,IOWA,7.131401
2010-08-22,IOWA,0.034857523
2010-08-23,IOWA,0.012870662
2010-08-24,IOWA,6.85082
2010-08-25,IOWA,0.0
2010-08-26,IOWA,0.007949994
2010-08-27,IOWA,0.0
2010-08-28,IOWA,0.0
2010-08-29,IOWA,0.29142344
2010-08-30,IOWA,0.27003172
2010-08-31,IOWA,9.190461
2010-09-01,IOWA,20.53685
2010-09-02,IOWA,7.713987
2010-09-03,IOWA,0.09534475
2010-09-04,IOWA,0.0014979966
2010-09-05,IOWA,0.01945902
2010-09-06,IOWA,0.84723353
2010-09-07,IOWA,0.8057979
2010-09-08,IOWA,0.047723945
2010-09-09,IOWA,1.4154643
2010-09-10,IOWA,4.5168204
2010-09-11,IOWA,8.339161
2010-09-12,IOWA,0.00202313
2010-09-13,IOWA,0.106099166
2010-09-14,IOWA,1.6684754
2010-09-15,IOWA,2.9887457
2010-09-16,IOWA,5.630426
2010-09-17,IOWA,0.21151532
2010-09-18,IOWA,14.861048
2010-09-19,IOWA,14.883068
2010-09-20,IOWA,0.32033965
2010-09-21,IOWA,7.641681
2010-09-22,IOWA,2.4595795
2010-09-23,IOWA,14.765967
2010-09-24,IOWA,9.571552
2010-09-25,IOWA,8.517404
2010-09-26,IOWA,0.2661523
2010-09-27,IOWA,0.00044107437
2010-09-28,IOWA,0.037857376
2010-09-29,IOWA,0.0027059016
2010-09-30,IOWA,0.0125342505
2010-10-01,IOWA,0.003173354
2010-10-02,IOWA,0.52472126
2010-10-03,IOWA,0.002149619
2010-10-04,IOWA,0.0012940855
2010-10-05,IOWA,0.0025812485
2010-10-06,IOWA,0.0017186179
2010-10-07,IOWA,0.0008621215
2010-10-08,IOWA,0.00085115025
2010-10-09,IOWA,0.03897282
2010-10-10,IOWA,0.0037531548
2010-10-11,IOWA,1.1297667
2010-10-12,IOWA,0.74084884
2010-10-13,IOWA,0.015300277
2010-10-14,IOWA,0.0012874602
2010-10-15,IOWA,0.00087022764
2010-10-16,IOWA,0.0015214632
2010-10-17,IOWA,0.0026025963
2010-10-18,IOWA,0.10738608
2010-10-19,IOWA,0.0021474042
2010-10-20,IOWA,0.00085234636
2010-10-21,IOWA,0.0
2010-10-22,IOWA,0.14368269
2010-10-23,IOWA,7.6124
2010-10-24,IOWA,4.671427
2010-10-25,IOWA,0.69155246
2010-10-26,IOWA,11.553025
2010-10-27,IOWA,0.28870326
2010-10-28,IOWA,0.042003203
2010-10-29,IOWA,0.0008583069
2010-10-30,IOWA,0.0012904406
2010-10-31,IOWA,0.03270443
2010-11-01,IOWA,0.0027386097
2010-11-02,IOWA,0.00085234636
2010-11-03,IOWA,0.032495238
2010-11-04,IOWA,0.10857722
2010-11-05,IOWA,0.0021780622
2010-11-06,IOWA,0.0017112457
2010-11-07,IOWA,0.0030038818
2010-11-08,IOWA,0.0004261732
2010-11-09,IOWA,0.0
2010-11-10,IOWA,0.97134984
2010-11-11,IOWA,0.48396707
2010-11-12,IOWA,15.855029
2010-11-13,IOWA,21.008572
2010-11-14,IOWA,0.42121062
2010-11-15,IOWA,0.11523812
2010-11-16,IOWA,0.6334719
2010-11-17,IOWA,0.12613109
2010-11-18,IOWA,0.00849736
2010-11-19,IOWA,0.00044110382
2010-11-20,IOWA,0.006777609
2010-11-21,IOWA,1.2704812
2010-11-22,IOWA,5.0976167
2010-11-23,IOWA,0.00027210815
2010-11-24,IOWA,3.4959104
